movieId,genre
2001,Action
2001,Comedy
2001,Crime
2001,Drama
2002,Action
2002,Comedy
2002,Crime
2002,Drama
2003,Comedy
2003,Horror
2005,Action
2005,Adventure
2005,Children
2005,Comedy
2005,Fantasy
2006,Action
2006,Comedy
2006,Romance
2007,Comedy
2010,Drama
2010,Sci-Fi
2011,Adventure
2011,Comedy
2011,Sci-Fi
2012,Adventure
2012,Comedy
2012,Sci-Fi
2012,Western
2013,Action
2013,Adventure
2013,Drama
2018,Animation
2018,Children
2018,Drama
2019,Action
2019,Adventure
2019,Drama
2020,Drama
2020,Romance
2021,Adventure
2021,Sci-Fi
2022,Drama
2023,Crime
2023,Drama
2023,Mystery
2023,Thriller
2025,Drama
2025,Romance
2028,Action
2028,Drama
2028,War
2033,Adventure
2033,Animation
2033,Children
2033,Fantasy
2035,Children
2035,Comedy
2048,Action
2048,Animation
2048,Children
2048,Crime
2050,Adventure
2050,Children
2050,Comedy
2052,Children
2052,Comedy
2052,Fantasy
2052,Horror
2058,Action
2058,Crime
2058,Drama
2058,Mystery
2058,Thriller
2064,Documentary
2065,Comedy
2065,Drama
2065,Fantasy
2065,Romance
2066,Film-Noir
2067,Drama
2067,Romance
2067,War
2068,Drama
2068,Fantasy
2068,Mystery
2069,Drama
2072,Comedy
2073,Comedy
2075,Drama
2075,War
2076,Drama
2076,Mystery
2076,Thriller
2078,Animation
2078,Children
2078,Comedy
2078,Musical
2080,Animation
2080,Children
2080,Comedy
2080,Romance
2081,Animation
2081,Children
2081,Comedy
2081,Musical
2081,Romance
2083,Children
2083,Comedy
2083,Musical
2085,Adventure
2085,Animation
2085,Children
2087,Animation
2087,Children
2087,Fantasy
2087,Musical
2090,Adventure
2090,Animation
2090,Children
2090,Crime
2090,Drama
2094,Action
2094,Adventure
2094,Sci-Fi
2097,Children
2097,Drama
2097,Fantasy
2097,Mystery
2097,Thriller
2100,Comedy
2100,Fantasy
2100,Romance
2105,Action
2105,Adventure
2105,Sci-Fi
2106,Drama
2106,War
2108,Comedy
2108,Romance
2109,Comedy
2110,Comedy
2110,Crime
2110,Thriller
2114,Drama
2115,Action
2115,Adventure
2115,Fantasy
2116,Adventure
2116,Animation
2116,Children
2116,Fantasy
2117,Drama
2117,Sci-Fi
2118,Thriller
2124,Children
2124,Comedy
2124,Fantasy
2125,Comedy
2125,Drama
2125,Romance
2126,Action
2126,Crime
2126,Mystery
2126,Thriller
2130,Crime
2130,Drama
2130,Romance
2131,Drama
2132,Drama
2133,Adventure
2133,Comedy
2134,Comedy
2134,Fantasy
2134,Sci-Fi
2135,Adventure
2135,Children
2135,Musical
2136,Comedy
2136,Sci-Fi
2137,Animation
2137,Children
2138,Adventure
2138,Animation
2138,Children
2138,Drama
2138,Fantasy
2139,Adventure
2139,Animation
2139,Children
2139,Drama
2140,Adventure
2140,Fantasy
2141,Adventure
2141,Animation
2141,Children
2141,Comedy
2144,Comedy
2144,Romance
2145,Comedy
2145,Drama
2145,Romance
2148,Comedy
2148,Fantasy
2148,Horror
2150,Adventure
2150,Comedy
2151,Comedy
2155,Comedy
2155,Drama
2159,Crime
2159,Horror
2159,Thriller
2160,Drama
2160,Horror
2160,Thriller
2161,Adventure
2161,Children
2161,Fantasy
2167,Action
2167,Horror
2167,Thriller
2171,Comedy
2171,Drama
2171,Romance
2174,Comedy
2174,Fantasy
2176,Crime
2176,Drama
2176,Thriller
2183,Adventure
2183,Drama
2183,Mystery
2183,Thriller
2184,Comedy
2184,Mystery
2186,Crime
2186,Drama
2186,Film-Noir
2186,Thriller
2193,Action
2193,Adventure
2193,Fantasy
2194,Action
2194,Crime
2194,Drama
2195,Comedy
2196,Action
2202,Drama
2202,War
2203,Crime
2203,Drama
2203,Thriller
2204,Mystery
2204,Thriller
2206,Film-Noir
2206,Mystery
2206,Thriller
2208,Drama
2208,Mystery
2208,Thriller
2231,Drama
2232,Horror
2232,Mystery
2232,Sci-Fi
2232,Thriller
2239,Comedy
2239,Drama
2240,Drama
2241,Comedy
2243,Comedy
2243,Drama
2243,Romance
2245,Comedy
2245,Drama
2245,Romance
2248,Comedy
2248,Drama
2248,Romance
2249,Comedy
2259,Comedy
2259,Romance
2261,Comedy
2268,Crime
2268,Drama
2268,Thriller
2269,Drama
2269,Romance
2273,Action
2273,Comedy
2273,Crime
2273,Thriller
2275,Action
2275,Adventure
2275,Sci-Fi
2278,Action
2278,Crime
2278,Thriller
2282,Comedy
2282,Drama
2287,Horror
2287,Sci-Fi
2287,Thriller
2288,Action
2288,Horror
2288,Sci-Fi
2288,Thriller
2289,Comedy
2289,Crime
2289,Drama
2290,Comedy
2290,Drama
2291,Drama
2291,Fantasy
2291,Romance
2294,Adventure
2294,Animation
2294,Children
2294,Comedy
2294,Fantasy
2295,Comedy
2297,Adventure
2297,Drama
2297,Fantasy
2297,Romance
2300,Comedy
2301,Comedy
2301,Musical
2302,Comedy
2303,Drama
2303,Musical
2312,Drama
2313,Drama
2314,Drama
2318,Comedy
2318,Drama
2321,Comedy
2321,Drama
2321,Fantasy
2323,Documentary
2324,Comedy
2324,Drama
2324,Romance
2324,War
2325,Comedy
2327,Fantasy
2327,Horror
2327,Thriller
2329,Crime
2329,Drama
2330,Comedy
2330,Documentary
2333,Drama
2336,Drama
2338,Horror
2338,Mystery
2338,Thriller
2342,Comedy
2342,Drama
2349,Comedy
2349,Thriller
2351,Drama
2352,Comedy
2352,Drama
2353,Action
2353,Thriller
2355,Adventure
2355,Animation
2355,Children
2355,Comedy
2357,Drama
2359,Comedy
2360,Drama
2366,Action
2366,Adventure
2366,Fantasy
2366,Horror
2367,Adventure
2367,Fantasy
2367,Romance
2367,Sci-Fi
2367,Thriller
2371,Comedy
2371,Crime
2371,Mystery
2372,Comedy
2375,Comedy
2376,Action
2376,Adventure
2376,Thriller
2378,Comedy
2378,Crime
2379,Comedy
2379,Crime
2380,Comedy
2380,Crime
2381,Comedy
2381,Crime
2382,Comedy
2382,Crime
2384,Adventure
2384,Children
2384,Drama
2387,Comedy
2387,Crime
2390,Comedy
2391,Crime
2391,Drama
2391,Thriller
2393,Action
2393,Drama
2393,Romance
2393,Sci-Fi
2394,Animation
2394,Musical
2395,Comedy
2395,Drama
2396,Comedy
2396,Drama
2396,Romance
2398,Comedy
2398,Drama
2401,Western
2403,Action
2403,Adventure
2403,Drama
2403,Thriller
2406,Action
2406,Adventure
2406,Comedy
2406,Romance
2409,Action
2409,Drama
2411,Action
2411,Drama
2420,Drama
2421,Action
2421,Adventure
2421,Drama
2423,Comedy
2424,Comedy
2424,Romance
2427,Action
2427,Drama
2427,War
2431,Comedy
2431,Drama
2436,Comedy
2436,Drama
2436,War
2447,Comedy
2447,Drama
2450,Adventure
2450,Comedy
2450,Sci-Fi
2455,Drama
2455,Horror
2455,Sci-Fi
2455,Thriller
2457,Action
2457,Comedy
2459,Horror
2463,Comedy
2467,Crime
2467,Drama
2467,Mystery
2467,Thriller
2470,Adventure
2470,Comedy
2471,Action
2471,Adventure
2471,Comedy
2475,Action
2475,Mystery
2475,Thriller
2476,Action
2476,War
2477,Adventure
2478,Comedy
2478,Western
2485,Comedy
2485,Romance
2488,Drama
2488,Horror
2488,Thriller
2490,Action
2490,Thriller
2495,Animation
2495,Sci-Fi
2501,Drama
2502,Comedy
2502,Crime
2506,Comedy
2506,Drama
2506,Romance
2511,Crime
2511,Film-Noir
2512,Drama
2513,Horror
2518,Comedy
2522,Drama
2524,Action
2524,Adventure
2524,Drama
2524,Thriller
2529,Action
2529,Drama
2529,Sci-Fi
2530,Action
2530,Sci-Fi
2531,Action
2531,Sci-Fi
2532,Action
2532,Sci-Fi
2533,Action
2533,Sci-Fi
2539,Comedy
2541,Drama
2542,Comedy
2542,Crime
2542,Thriller
2550,Horror
2550,Thriller
2551,Drama
2551,Horror
2551,Thriller
2563,Drama
2565,Drama
2565,Musical
2565,Romance
2568,Action
2568,Crime
2571,Action
2571,Sci-Fi
2571,Thriller
2572,Comedy
2572,Romance
2575,Drama
2580,Comedy
2580,Crime
2581,Comedy
2581,Romance
2582,Action
2582,Comedy
2583,Comedy
2583,Drama
2594,Drama
2594,Romance
2594,Sci-Fi
2594,Thriller
2596,Comedy
2596,Drama
2599,Comedy
2600,Action
2600,Sci-Fi
2600,Thriller
2605,Crime
2605,Thriller
2613,Comedy
2613,Horror
2613,Sci-Fi
2616,Action
2616,Crime
2617,Action
2617,Adventure
2617,Comedy
2617,Fantasy
2617,Horror
2617,Thriller
2622,Comedy
2622,Fantasy
2624,Drama
2624,Fantasy
2628,Action
2628,Adventure
2628,Sci-Fi
2640,Action
2640,Adventure
2640,Sci-Fi
2641,Action
2641,Sci-Fi
2648,Drama
2648,Horror
2648,Sci-Fi
2654,Drama
2654,Fantasy
2654,Horror
2657,Comedy
2657,Horror
2657,Musical
2657,Sci-Fi
2664,Horror
2664,Sci-Fi
2664,Thriller
2670,War
2671,Comedy
2671,Romance
2677,Documentary
2677,Musical
2683,Action
2683,Adventure
2683,Comedy
2686,Drama
2686,Mystery
2687,Adventure
2687,Animation
2687,Children
2687,Drama
2690,Comedy
2690,Romance
2692,Action
2692,Crime
2694,Comedy
2696,Comedy
2699,Comedy
2699,Horror
2700,Animation
2700,Comedy
2700,Musical
2702,Drama
2706,Comedy
2706,Romance
2707,Thriller
2709,Children
2709,Comedy
2710,Drama
2710,Horror
2710,Thriller
2712,Drama
2712,Mystery
2712,Thriller
2716,Action
2716,Comedy
2716,Sci-Fi
2717,Comedy
2717,Fantasy
2717,Sci-Fi
2720,Action
2720,Adventure
2720,Children
2720,Comedy
2723,Action
2723,Comedy
2723,Fantasy
2724,Comedy
2724,Romance
2726,Crime
2726,Film-Noir
2728,Action
2728,Drama
2728,Romance
2728,War
2730,Drama
2730,Romance
2730,War
2731,Crime
2731,Drama
2732,Drama
2732,Romance
2739,Drama
2745,Drama
2746,Comedy
2746,Horror
2746,Musical
2759,Comedy
2761,Adventure
2761,Animation
2761,Children
2761,Drama
2761,Sci-Fi
2762,Drama
2762,Horror
2762,Mystery
2763,Action
2763,Mystery
2764,Crime
2764,Drama
2764,Romance
2764,Thriller
2769,Crime
2769,Drama
2770,Comedy
2771,Drama
2772,Comedy
2788,Comedy
2791,Comedy
2792,Comedy
2795,Comedy
2797,Comedy
2797,Drama
2797,Fantasy
2797,Romance
2804,Children
2804,Comedy
2806,Comedy
2806,Thriller
2807,Action
2807,Sci-Fi
2808,Action
2808,Sci-Fi
2810,Animation
2810,Horror
2810,Mystery
2810,Thriller
2819,Drama
2819,Mystery
2819,Romance
2819,Thriller
2822,Adventure
2822,Romance
2824,Documentary
2824,Drama
2836,Comedy
2840,Drama
2840,Thriller
2841,Horror
2841,Mystery
2841,Thriller
2843,Comedy
2843,Romance
2846,Adventure
2846,Children
2846,Comedy
2846,Drama
2851,Adventure
2851,Sci-Fi
2851,Thriller
2858,Drama
2858,Romance
2859,Documentary
2859,Musical
2863,Adventure
2863,Comedy
2863,Musical
2867,Comedy
2867,Horror
2867,Thriller
2871,Adventure
2871,Drama
2871,Thriller
2872,Adventure
2872,Fantasy
2879,Action
2879,Adventure
2879,Comedy
2881,Action
2881,Crime
2881,Drama
2881,Thriller
2889,Comedy
2889,Drama
2890,Action
2890,Adventure
2890,Comedy
2890,Drama
2890,War
2891,Comedy
2899,Adventure
2899,Animation
2899,Children
2901,Horror
2901,Sci-Fi
2906,Drama
2906,Romance
2907,Comedy
2908,Drama
2912,Crime
2912,Drama
2912,Thriller
2915,Comedy
2916,Action
2916,Adventure
2916,Sci-Fi
2916,Thriller
2917,Crime
2917,Thriller
2918,Comedy
2919,Drama
2919,Romance
2919,War
2921,Western
2924,Action
2924,Comedy
2925,Drama
2926,Comedy
2926,Drama
2935,Comedy
2935,Romance
2936,Adventure
2936,Comedy
2936,Romance
2937,Comedy
2941,Musical
2941,Romance
2941,War
2942,Drama
2942,Romance
2943,Drama
2943,Romance
2944,Action
2944,Drama
2944,War
2947,Action
2947,Adventure
2947,Thriller
2948,Action
2948,Adventure
2948,Thriller
2949,Action
2949,Adventure
2949,Thriller
2951,Action
2951,Western
2953,Children
2953,Comedy
2959,Action
2959,Crime
2959,Drama
2959,Thriller
2966,Adventure
2966,Drama
2968,Adventure
2968,Comedy
2968,Fantasy
2968,Sci-Fi
2969,Drama
2969,Romance
2971,Drama
2971,Fantasy
2971,Musical
2972,Drama
2972,War
2973,Comedy
2973,Crime
2973,Drama
2985,Action
2985,Crime
2985,Drama
2985,Sci-Fi
2985,Thriller
2986,Action
2986,Crime
2986,Sci-Fi
2986,Thriller
2987,Adventure
2987,Animation
2987,Children
2987,Comedy
2987,Crime
2987,Fantasy
2987,Mystery
2989,Action
2989,Adventure
2989,Thriller
2990,Action
2990,Adventure
2990,Thriller
2991,Action
2991,Adventure
2991,Thriller
2993,Action
2993,Adventure
2993,Thriller
2997,Comedy
2997,Drama
2997,Fantasy
3000,Action
3000,Adventure
3000,Animation
3000,Drama
3000,Fantasy
3006,Drama
3006,Thriller
3019,Crime
3019,Drama
3020,Action
3020,Drama
3022,Comedy
3022,War
3030,Action
3030,Adventure
3032,Action
3032,Drama
3032,Sci-Fi
3032,Thriller
3033,Comedy
3033,Sci-Fi
3034,Adventure
3034,Animation
3034,Children
3034,Comedy
3034,Musical
3035,Comedy
3035,Drama
3035,War
3036,Adventure
3036,Drama
3037,Western
3038,Drama
3039,Comedy
3040,Comedy
3044,Mystery
3044,Romance
3044,Thriller
3045,Comedy
3045,Drama
3046,Comedy
3046,Romance
3052,Adventure
3052,Comedy
3052,Fantasy
3053,Drama
3053,War
3060,Comedy
3060,Drama
3060,Musical
3061,Comedy
3061,Musical
3066,Action
3066,Drama
3066,War
3067,Comedy
3067,Drama
3068,Drama
3068,Mystery
3070,Adventure
3070,Comedy
3070,Sci-Fi
3071,Comedy
3071,Drama
3072,Comedy
3072,Romance
3073,Drama
3073,Romance
3074,Western
3075,Drama
3075,Horror
3081,Fantasy
3081,Horror
3081,Mystery
3081,Romance
3082,Action
3082,Adventure
3082,Thriller
3083,Drama
3086,Children
3086,Comedy
3086,Fantasy
3086,Musical
3087,Comedy
3087,Fantasy
3087,Romance
3088,Comedy
3088,Fantasy
3089,Drama
3090,Drama
3093,Drama
3093,Western
3095,Drama
3096,Comedy
3097,Comedy
3097,Drama
3097,Romance
3098,Drama
3099,Comedy
3099,Drama
3099,Romance
3100,Drama
3101,Drama
3101,Thriller
3104,Action
3104,Comedy
3104,Crime
3104,Thriller
3107,Action
3107,Drama
3108,Comedy
3108,Drama
3108,Fantasy
3108,Romance
3111,Drama
3114,Adventure
3114,Animation
3114,Children
3114,Comedy
3114,Fantasy
3115,Drama
3134,Drama
3134,War
3147,Crime
3147,Drama
3148,Drama
3152,Drama
3153,Action
3153,Adventure
3153,Fantasy
3155,Drama
3155,Romance
3156,Drama
3156,Romance
3156,Sci-Fi
3157,Children
3157,Comedy
3157,Fantasy
3159,Animation
3159,Children
3159,Musical
3159,IMAX
3160,Drama
3163,Comedy
3163,Drama
3163,Musical
3168,Adventure
3168,Drama
3174,Comedy
3174,Drama
3175,Adventure
3175,Comedy
3175,Sci-Fi
3176,Drama
3176,Mystery
3176,Thriller
3178,Drama
3181,Drama
3186,Drama
3198,Crime
3198,Drama
3200,Comedy
3200,Drama
3201,Drama
3204,Action
3204,Mystery
3204,Thriller
3210,Comedy
3210,Drama
3210,Romance
3213,Animation
3213,Children
3214,Drama
3219,Mystery
3219,Thriller
3221,Drama
3223,Drama
3224,Drama
3230,Thriller
3235,Comedy
3241,Comedy
3244,Comedy
3244,Romance
3246,Drama
3247,Comedy
3247,Crime
3250,Drama
3252,Drama
3253,Comedy
3254,Comedy
3255,Comedy
3255,Drama
3256,Action
3256,Crime
3256,Drama
3256,Thriller
3257,Drama
3257,Romance
3257,Thriller
3258,Comedy
3258,Fantasy
3260,Drama
3262,Crime
3262,Drama
3262,Mystery
3262,Thriller
3265,Action
3265,Crime
3265,Drama
3265,Thriller
3266,Comedy
3266,Crime
3266,Drama
3266,Thriller
3267,Action
3267,Crime
3267,Thriller
3267,Western
3271,Drama
3272,Crime
3272,Drama
3273,Comedy
3273,Horror
3273,Mystery
3273,Thriller
3274,Drama
3274,Thriller
3275,Action
3275,Crime
3275,Drama
3275,Thriller
3296,Drama
3300,Horror
3300,Sci-Fi
3300,Thriller
3301,Comedy
3301,Crime
3302,Comedy
3303,Documentary
3307,Comedy
3307,Drama
3307,Romance
3308,Comedy
3308,Drama
3310,Comedy
3310,Drama
3316,Action
3316,Thriller
3317,Comedy
3317,Drama
3326,Comedy
3326,Sci-Fi
3328,Crime
3328,Drama
3334,Crime
3334,Drama
3334,Film-Noir
3334,Thriller
3341,Comedy
3342,Drama
3342,War
3347,Adventure
3347,Drama
3355,Fantasy
3355,Horror
3355,Mystery
3355,Thriller
3358,Comedy
3358,Drama
3358,Fantasy
3358,Romance
3359,Comedy
3359,Drama
3360,Drama
3360,Romance
3361,Comedy
3361,Drama
3361,Romance
3362,Crime
3362,Drama
3363,Comedy
3363,Drama
3365,Drama
3365,Western
3384,Action
3384,Crime
3385,Comedy
3386,Drama
3386,Mystery
3386,Thriller
3388,Children
3388,Comedy
3396,Adventure
3396,Children
3396,Comedy
3396,Musical
3397,Children
3397,Comedy
3398,Children
3398,Comedy
3398,Musical
3404,Action
3404,Drama
3408,Drama
3418,Adventure
3418,Crime
3418,Drama
3421,Comedy
3424,Drama
3429,Animation
3429,Comedy
3435,Crime
3435,Drama
3435,Film-Noir
3436,Drama
3436,Romance
3441,Action
3441,Drama
3441,War
3448,Comedy
3448,Drama
3448,War
3450,Comedy
3451,Drama
3452,Action
3452,Crime
3452,Romance
3452,Thriller
3462,Comedy
3462,Drama
3462,Romance
3466,Comedy
3466,Fantasy
3468,Drama
3469,Drama
3470,Adventure
3470,Drama
3471,Adventure
3471,Drama
3471,Sci-Fi
3473,Comedy
3475,Drama
3475,Romance
3476,Horror
3476,Mystery
3477,Comedy
3477,Drama
3481,Comedy
3481,Drama
3481,Romance
3484,Thriller
3489,Adventure
3489,Comedy
3489,Fantasy
3494,Adventure
3494,Drama
3494,Western
3496,Drama
3498,Drama
3499,Drama
3499,Horror
3499,Thriller
3502,Drama
3503,Drama
3503,Mystery
3503,Sci-Fi
3504,Comedy
3504,Drama
3505,Drama
3505,Mystery
3505,Thriller
3507,Comedy
3508,Action
3508,Adventure
3508,Drama
3508,Thriller
3508,Western
3510,Drama
3510,Thriller
3524,Comedy
3524,Romance
3525,Comedy
3526,Comedy
3526,Drama
3527,Action
3527,Sci-Fi
3527,Thriller
3531,Comedy
3531,Drama
3531,Romance
3534,Drama
3535,Crime
3535,Horror
3535,Mystery
3535,Thriller
3536,Comedy
3536,Drama
3536,Romance
3537,Comedy
3537,Drama
3538,Comedy
3543,Comedy
3543,Drama
3546,Drama
3546,Horror
3546,Thriller
3549,Comedy
3549,Musical
3549,Romance
3550,Horror
3551,Crime
3551,Drama
3551,Thriller
3552,Comedy
3555,Action
3555,Thriller
3555,War
3556,Drama
3556,Romance
3567,Comedy
3567,Drama
3567,Romance
3578,Action
3578,Adventure
3578,Drama
3591,Comedy
3591,Drama
3594,Drama
3594,Musical
3606,Comedy
3606,Musical
3606,Romance
3608,Adventure
3608,Comedy
3615,Adventure
3615,Animation
3615,Children
3616,Comedy
3616,Romance
3617,Comedy
3618,Comedy
3618,Crime
3623,Action
3623,Adventure
3623,Thriller
3624,Action
3624,Adventure
3624,Comedy
3624,Western
3627,Horror
3627,Thriller
3632,Comedy
3632,Crime
3633,Action
3633,Adventure
3633,Romance
3633,Thriller
3635,Action
3635,Adventure
3635,Thriller
3637,Drama
3638,Action
3638,Adventure
3638,Sci-Fi
3638,Thriller
3639,Action
3639,Adventure
3639,Thriller
3653,Documentary
3654,Action
3654,Adventure
3654,Drama
3654,War
3655,Drama
3668,Drama
3668,Romance
3671,Comedy
3671,Western
3672,Adventure
3672,Children
3673,Adventure
3673,Children
3675,Comedy
3675,Musical
3675,Romance
3676,Drama
3676,Horror
3677,Documentary
3678,Drama
3681,Action
3681,Drama
3681,Thriller
3681,Western
3682,Action
3682,Crime
3682,Drama
3682,Thriller
3683,Crime
3683,Drama
3683,Film-Noir
3685,Comedy
3685,Drama
3685,Romance
3687,Adventure
3687,Animation
3687,Fantasy
3687,Sci-Fi
3688,Comedy
3697,Action
3697,Sci-Fi
3697,Thriller
3698,Action
3698,Sci-Fi
3701,Crime
3701,Drama
3701,Sci-Fi
3701,Thriller
3702,Action
3702,Adventure
3702,Sci-Fi
3703,Action
3703,Adventure
3703,Sci-Fi
3703,Thriller
3704,Action
3704,Adventure
3704,Sci-Fi
3717,Action
3717,Crime
3723,Drama
3727,Horror
3727,Western
3729,Action
3729,Crime
3729,Drama
3729,Thriller
3730,Drama
3730,Mystery
3735,Crime
3735,Drama
3740,Action
3740,Adventure
3740,Comedy
3740,Fantasy
3741,Crime
3741,Drama
3741,Thriller
3742,Drama
3742,War
3745,Action
3745,Adventure
3745,Animation
3745,Children
3745,Sci-Fi
3746,Drama
3751,Animation
3751,Children
3751,Comedy
3752,Adventure
3752,Comedy
3753,Action
3753,Drama
3753,War
3755,Drama
3755,Thriller
3760,Comedy
3771,Action
3771,Adventure
3771,Fantasy
3783,Crime
3783,Drama
3784,Comedy
3784,Fantasy
3785,Comedy
3785,Horror
3787,Comedy
3791,Drama
3792,Drama
3792,Romance
3792,Western
3793,Action
3793,Adventure
3793,Sci-Fi
3795,Drama
3798,Drama
3798,Horror
3798,Mystery
3809,Comedy
3811,Drama
3811,War
3812,Comedy
3813,Drama
3814,Comedy
3819,Comedy
3822,Drama
3822,Romance
3824,Drama
3824,Romance
3825,Comedy
3825,Drama
3825,Romance
3831,Comedy
3836,Action
3836,Comedy
3836,War
3837,Action
3837,Fantasy
3837,Horror
3837,Sci-Fi
3837,Thriller
3841,Action
3841,Comedy
3844,Drama
3846,Comedy
3851,Comedy
3852,Comedy
3855,Drama
3855,Romance
3858,Comedy
3863,Drama
3863,Horror
3863,Thriller
3868,Action
3868,Comedy
3868,Crime
3868,Romance
3869,Comedy
3877,Action
3877,Adventure
3877,Fantasy
3893,Comedy
3893,Crime
3893,Drama
3893,Romance
3893,Thriller
3897,Drama
3910,Drama
3910,Musical
3911,Comedy
3916,Drama
3917,Horror
3918,Horror
3925,Comedy
3925,Drama
3928,Comedy
3928,Horror
3939,Horror
3940,Horror
3941,Horror
3942,Horror
3948,Comedy
3949,Drama
3951,Drama
3959,Action
3959,Adventure
3959,Sci-Fi
3967,Drama
3969,Drama
3972,Action
3972,Comedy
3977,Action
3977,Comedy
3978,Drama
3978,Romance
3980,Drama
3983,Drama
3983,Romance
3984,Action
3984,Adventure
3984,Thriller
3988,Children
3988,Comedy
3988,Fantasy
3994,Drama
3994,Sci-Fi
3996,Action
3996,Drama
3996,Romance
4002,Comedy
4006,Adventure
4006,Animation
4006,Children
4006,Sci-Fi
4007,Drama
4011,Comedy
4011,Crime
4011,Thriller
4014,Drama
4014,Romance
4015,Comedy
4015,Sci-Fi
4016,Adventure
4016,Animation
4016,Children
4016,Comedy
4016,Fantasy
4017,Drama
4019,Drama
4021,Drama
4022,Drama
4023,Comedy
4023,Drama
4023,Romance
4025,Comedy
4025,Crime
4027,Adventure
4027,Comedy
4027,Crime
4029,Comedy
4029,Drama
4033,Drama
4033,Thriller
4033,War
4034,Crime
4034,Drama
4034,Thriller
4037,Crime
4037,Film-Noir
4037,Mystery
4037,Thriller
4039,Children
4039,Musical
4041,Drama
4041,Romance
4047,Drama
4047,War
4052,Crime
4052,Drama
4052,Thriller
4055,Drama
4061,Drama
4061,Romance
4062,Comedy
4062,Drama
4062,Romance
4069,Comedy
4069,Romance
4077,Drama
4077,Thriller
4082,Comedy
4082,Drama
4082,Romance
4085,Action
4085,Comedy
4085,Crime
4085,Drama
4090,Animation
4090,Children
4102,Comedy
4102,Documentary
4103,Action
4103,Adventure
4103,Drama
4103,War
4105,Fantasy
4105,Horror
4105,Thriller
4116,Comedy
4117,Drama
4128,Comedy
4128,Horror
4128,Thriller
4135,Adventure
4135,Comedy
4135,Horror
4142,Action
4142,Adventure
4142,Drama
4142,Thriller
4144,Drama
4144,Romance
4148,Horror
4148,Thriller
4155,Drama
4155,Romance
4159,Action
4159,Thriller
4160,Drama
4160,Romance
4161,Action
4161,Comedy
4167,Thriller
4180,Action
4180,Drama
4195,Horror
4195,Mystery
4210,Action
4210,Crime
4210,Drama
4210,Horror
4210,Thriller
4223,Drama
4223,War
4225,Comedy
4226,Mystery
4226,Thriller
4232,Action
4232,Adventure
4232,Children
4232,Comedy
4235,Drama
4235,Thriller
4239,Crime
4239,Drama
4246,Comedy
4246,Drama
4246,Romance
4256,Drama
4262,Action
4262,Crime
4262,Drama
4270,Action
4270,Adventure
4270,Comedy
4270,Thriller
4273,Drama
4278,Documentary
4291,Comedy
4291,Crime
4294,Children
4294,Fantasy
4294,Musical
4298,Crime
4298,Film-Noir
4298,Thriller
4299,Action
4299,Comedy
4299,Romance
4306,Adventure
4306,Animation
4306,Children
4306,Comedy
4306,Fantasy
4306,Romance
4308,Drama
4308,Musical
4308,Romance
4321,Comedy
4321,Western
4327,Adventure
4327,Western
4334,Drama
4345,Drama
4349,Comedy
4349,War
4351,Action
4351,Crime
4351,Thriller
4356,Comedy
4356,Musical
4356,Romance
4361,Comedy
4361,Romance
4366,Adventure
4366,Animation
4366,Children
4366,Fantasy
4367,Action
4367,Adventure
4369,Action
4369,Crime
4369,Thriller
4370,Adventure
4370,Drama
4370,Sci-Fi
4372,Drama
4372,Romance
4378,Crime
4378,Drama
4380,Drama
4380,Romance
4381,Comedy
4388,Comedy
4389,Drama
4396,Action
4396,Comedy
4402,Comedy
4406,Crime
4406,Drama
4406,Western
4419,Drama
4419,Romance
4426,Film-Noir
4427,Drama
4429,Drama
4432,Drama
4432,Film-Noir
4433,Drama
4437,Horror
4438,Action
4438,Drama
4438,Romance
4438,Thriller
4440,Action
4440,Thriller
4441,Action
4444,Action
4444,Crime
4446,Adventure
4446,Animation
4446,Fantasy
4446,Sci-Fi
4447,Comedy
4447,Romance
4450,Crime
4450,Drama
4450,Thriller
4454,Animation
4454,Drama
4454,Sci-Fi
4454,IMAX
4467,Adventure
4467,Comedy
4467,Fantasy
4482,Drama
4489,Comedy
4489,Romance
4495,Comedy
4495,Romance
4499,Comedy
4509,Comedy
4518,Comedy
4518,Horror
4526,Comedy
4526,Romance
4526,Sci-Fi
4535,Drama
4535,Romance
4535,Western
4545,Comedy
4545,Sci-Fi
4564,Drama
4564,Fantasy
4564,Romance
4571,Adventure
4571,Comedy
4571,Sci-Fi
4617,Comedy
4623,Comedy
4634,Adventure
4634,Comedy
4638,Action
4638,Adventure
4638,Sci-Fi
4638,Thriller
4640,Action
4640,Crime
4640,Thriller
4641,Comedy
4641,Drama
4642,Comedy
4642,Drama
4642,Musical
4643,Action
4643,Adventure
4643,Drama
4643,Sci-Fi
4649,Comedy
4678,Comedy
4700,Children
4700,Comedy
4700,Romance
4701,Action
4701,Comedy
4703,Drama
4708,Drama
4708,Musical
4713,Drama
4713,Sci-Fi
4718,Comedy
4720,Drama
4720,Horror
4720,Mystery
4720,Thriller
4728,Comedy
4734,Adventure
4734,Comedy
4765,Drama
4776,Crime
4776,Drama
4776,Thriller
4787,Drama
4788,Drama
4788,Romance
4789,Comedy
4789,Fantasy
4789,Horror
4789,Musical
4789,Thriller
4794,Crime
4794,Horror
4794,Mystery
4799,Action
4799,Adventure
4799,Comedy
4799,Crime
4809,Drama
4813,Sci-Fi
4816,Comedy
4821,Adventure
4821,Thriller
4823,Comedy
4823,Romance
4846,Action
4846,Comedy
4848,Crime
4848,Drama
4848,Film-Noir
4848,Mystery
4848,Thriller
4855,Action
